"","x"
"5521","Anthus vaalensis"
"5522","Dendronanthus indicus"
"5523","Hemimacronyx chloris"
"5524","Macronyx ameliae"
"5525","Macronyx aurantiigula"
"5526","Macronyx capensis"
"5527","Macronyx croceus"
"5528","Macronyx flavicollis"
"5529","Macronyx fuelleborni"
"5530","Macronyx grimwoodi"
"5531","Macronyx sharpei"
"5532","Madanga ruficollis"
"5533","Motacilla aguimp"
"5534","Motacilla alba"
"5535","Motacilla capensis"
"5536","Motacilla cinerea"
"5537","Motacilla citreola"
"5538","Motacilla clara"
"5539","Motacilla flava"
"5540","Motacilla flaviventris"
"5541","Motacilla grandis"
"5542","Motacilla maderaspatensis"
"5543","Motacilla samveasnae"
"5544","Motacilla tschutschensis"
"5545","Tmetothylacus tenellus"
"5546","Agricola infuscatus"
"5547","Agricola pallidus"
"5548","Alethe castanea"
"5549","Alethe diademata"
"5550","Anthipes monileger"
"5551","Anthipes solitaris"
"5552","Brachypteryx cruralis"
"5553","Brachypteryx erythrogyna"
"5554","Brachypteryx floris"
"5555","Brachypteryx goodfellowi"
"5556","Brachypteryx hyperythra"
"5557","Brachypteryx leucophris"
"5558","Brachypteryx montana"
"5559","Brachypteryx poliogyna"
"5560","Brachypteryx saturata"
"5561","Brachypteryx sinensis"
"5562","Bradornis boehmi"
"5563","Bradornis comitatus"
"5564","Bradornis fuliginosus"
"5565","Bradornis mariquensis"
"5566","Bradornis microrhynchus"
"5567","Bradornis ussheri"
"5568","Calliope calliope"
"5569","Calliope obscura"
"5570","Calliope pectardens"
"5571","Calliope pectoralis"
"5572","Calliope tschebaiewi"
"5573","Campicoloides bifasciatus"
"5574","Cercotrichas galactotes"
"5575","Cercotrichas hartlaubi"
"5576","Cercotrichas leucophrys"
"5577","Cercotrichas paena"
"5578","Cercotrichas podobe"
"5579","Chamaetylas choloensis"
"5580","Chamaetylas fuelleborni"
"5581","Chamaetylas poliocephala"
"5582","Chamaetylas poliophrys"
"5583","Cichladusa arquata"
"5584","Cichladusa guttata"
"5585","Cichladusa ruficauda"
"5586","Cinclidium frontale"
"5587","Copsychus albospecularis"
"5588","Copsychus mindanensis"
"5589","Copsychus pica"
"5590","Copsychus saularis"
"5591","Copsychus sechellarum"
"5592","Cossypha albicapillus"
"5593","Cossypha cyanocampter"
"5594","Cossypha dichroa"
"5595","Cossypha heinrichi"
"5596","Cossypha heuglini"
"5597","Cossypha natalensis"
"5598","Cossypha niveicapilla"
"5599","Cossypha semirufa"
"5600","Cossyphicula roberti"
"5601","Cyanecula svecica"
"5602","Cyanoptila cumatilis"
"5603","Cyanoptila cyanomelana"
"5604","Cyornis banyumas"
"5605","Cyornis brunneatus"
"5606","Cyornis caerulatus"
"5607","Cyornis camarinensis"
"5608","Cyornis colonus"
"5609","Cyornis concretus"
"5610","Cyornis djampeanus"
"5611","Cyornis glaucicomans"
"5612","Cyornis hainanus"
"5613","Cyornis herioti"
"5614","Cyornis hoevelli"
"5615","Cyornis hyacinthinus"
"5616","Cyornis lemprieri"
"5617","Cyornis magnirostris"
"5618","Cyornis nicobaricus"
"5619","Cyornis olivaceus"
"5620","Cyornis omissus"
"5621","Cyornis oscillans"
"5622","Cyornis pallidipes"
"5623","Cyornis poliogenys"
"5624","Cyornis rubeculoides"
"5625","Cyornis ruckii"
"5626","Cyornis ruficauda"
"5627","Cyornis rufigastra"
"5628","Cyornis sanfordi"
"5629","Cyornis stresemanni"
"5630","Cyornis sumatrensis"
"5631","Cyornis superbus"
"5632","Cyornis tickelliae"
"5633","Cyornis turcosus"
"5634","Cyornis umbratilis"
"5635","Cyornis unicolor"
"5636","Dessonornis anomalus"
"5637","Dessonornis archeri"
"5638","Dessonornis caffer"
"5639","Dessonornis humeralis"
"5640","Dessonornis macclounii"
"5641","Dessonornis mbuluensis"
"5642","Emarginata schlegelii"
"5643","Emarginata sinuata"
"5644","Emarginata tractrac"
"5645","Enicurus immaculatus"
"5646","Enicurus leschenaulti"
"5647","Enicurus maculatus"
"5648","Enicurus ruficapillus"
"5649","Enicurus schistaceus"
"5650","Enicurus scouleri"
"5651","Enicurus velatus"
"5652","Erithacus rubecula"
"5653","Eumyias additus"
"5654","Eumyias albicaudatus"
"5655","Eumyias indigo"
"5656","Eumyias panayensis"
"5657","Eumyias ruficrissa"
"5658","Eumyias sordidus"
"5659","Eumyias thalassinus"
"5660","Ficedula albicilla"
"5661","Ficedula albicollis"
"5662","Ficedula basilanica"
"5663","Ficedula bonthaina"
"5664","Ficedula buruensis"
"5665","Ficedula crypta"
"5666","Ficedula disposita"
"5667","Ficedula dumetoria"
"5668","Ficedula elisae"
"5669","Ficedula erithacus"
"5670","Ficedula harterti"
"5671","Ficedula henrici"
"5672","Ficedula hodgsoni"
"5673","Ficedula hyperythra"
"5674","Ficedula hypoleuca"
"5675","Ficedula luzoniensis"
"5676","Ficedula mugimaki"
"5677","Ficedula narcissina"
"5678","Ficedula nigrorufa"
"5679","Ficedula owstoni"
"5680","Ficedula parva"
"5681","Ficedula platenae"
"5682","Ficedula riedeli"
"5683","Ficedula ruficauda"
"5684","Ficedula rufigula"
"5685","Ficedula sapphira"
"5686","Ficedula semitorquata"
"5687","Ficedula strophiata"
"5688","Ficedula subrubra"
"5689","Ficedula superciliaris"
"5690","Ficedula timorensis"
"5691","Ficedula tricolor"
"5692","Ficedula westermanni"
"5693","Ficedula zanthopygia"
"5694","Fraseria caerulescens"
"5695","Fraseria cinerascens"
"5696","Fraseria griseigularis"
"5697","Fraseria lendu"
"5698","Fraseria ocreata"
"5699","Fraseria olivascens"
"5700","Fraseria plumbea"
"5701","Fraseria tessmanni"
"5702","Heinrichia calligyna"
"5703","Heinrichia simplex"
"5704","Heteroxenicus stellatus"
"5705","Hodgsonius phaenicuroides"
"5706","Humblotia flavirostris"
"5707","Irania gutturalis"
"5708","Kittacincla albiventris"
"5709","Kittacincla cebuensis"
"5710","Kittacincla luzoniensis"
"5711","Kittacincla malabarica"
"5712","Kittacincla nigra"
"5713","Kittacincla superciliaris"
"5714","Larvivora akahige"
"5715","Larvivora brunnea"
"5716","Larvivora cyane"
"5717","Larvivora komadori"
"5718","Larvivora namiyei"
"5719","Larvivora ruficeps"
"5720","Larvivora sibilans"
"5721","Larvivora tanensis"
"5722","Luscinia luscinia"
"5723","Luscinia megarhynchos"
"5724","Melaenornis annamarulae"
"5725","Melaenornis ardesiacus"
"5726","Melaenornis brunneus"
"5727","Melaenornis chocolatinus"
"5728","Melaenornis edolioides"
"5729","Melaenornis fischeri"
"5730","Melaenornis herero"
"5731","Melaenornis pammelaina"
"5732","Melaenornis semipartitus"
"5733","Melaenornis silens"
"5734","Monticola angolensis"
"5735","Monticola brevipes"
"5736","Monticola cinclorhyncha"
"5737","Monticola erythronotus"
"5738","Monticola explorator"
"5739","Monticola gularis"
"5740","Monticola imerina"
"5741","Monticola rufiventris"
"5742","Monticola rufocinereus"
"5743","Monticola rupestris"
"5744","Monticola saxatilis"
"5745","Monticola semirufus"
"5746","Monticola sharpei"
"5747","Monticola solitarius"
"5748","Muscicapa adusta"
"5749","Muscicapa aquatica"
"5750","Muscicapa cassini"
"5751","Muscicapa dauurica"
"5752","Muscicapa epulata"
"5753","Muscicapa ferruginea"
"5754","Muscicapa gambagae"
"5755","Muscicapa griseisticta"
"5756","Muscicapa muttui"
"5757","Muscicapa randi"
"5758","Muscicapa segregata"
"5759","Muscicapa sethsmithi"
"5760","Muscicapa sibirica"
"5761","Muscicapa striata"
"5762","Myiomela cambodiana"
"5763","Myiomela diana"
"5764","Myiomela leucura"
"5765","Myophonus blighi"
"5766","Myophonus borneensis"
"5767","Myophonus caeruleus"
"5768","Myophonus castaneus"
"5769","Myophonus glaucinus"
"5770","Myophonus horsfieldii"
"5771","Myophonus insularis"
"5772","Myophonus melanurus"
"5773","Myophonus robinsoni"
"5774","Myrmecocichla aethiops"
"5775","Myrmecocichla arnotti"
"5776","Myrmecocichla formicivora"
"5777","Myrmecocichla melaena"
"5778","Myrmecocichla monticola"
"5779","Myrmecocichla nigra"
"5780","Myrmecocichla tholloni"
"5781","Niltava davidi"
"5782","Niltava grandis"
"5783","Niltava macgrigoriae"
"5784","Niltava oatesi"
"5785","Niltava sumatrana"
"5786","Niltava sundara"
"5787","Niltava vivida"
"5788","Oenanthe albifrons"
"5789","Oenanthe albonigra"
"5790","Oenanthe bottae"
"5791","Oenanthe chrysopygia"
"5792","Oenanthe cypriaca"
"5793","Oenanthe deserti"
"5794","Oenanthe dubia"
"5795","Oenanthe familiaris"
"5796","Oenanthe finschii"
"5797","Oenanthe frenata"
"5798","Oenanthe fusca"
"5799","Oenanthe heuglinii"
"5800","Oenanthe hispanica"
"5801","Oenanthe isabellina"
"5802","Oenanthe leucopyga"
"5803","Oenanthe leucura"
"5804","Oenanthe lugens"
"5805","Oenanthe melanura"
"5806","Oenanthe moesta"
"5807","Oenanthe monacha"
"5808","Oenanthe oenanthe"
"5809","Oenanthe phillipsi"
"5810","Oenanthe picata"
"5811","Oenanthe pileata"
"5812","Oenanthe pleschanka"
"5813","Oenanthe scotocerca"
"5814","Oenanthe seebohmi"
"5815","Oenanthe xanthoprymna"
"5816","Oreocossypha isabellae"
"5817","Phoenicurus alaschanicus"
"5818","Phoenicurus auroreus"
"5819","Phoenicurus bicolor"
"5820","Phoenicurus coeruleocephala"
"5821","Phoenicurus erythrogastrus"
"5822","Phoenicurus erythronotus"
"5823","Phoenicurus frontalis"
"5824","Phoenicurus fuliginosus"
"5825","Phoenicurus hodgsoni"
"5826","Phoenicurus leucocephalus"
"5827","Phoenicurus moussieri"
"5828","Phoenicurus ochruros"
"5829","Phoenicurus phoenicurus"
"5830","Phoenicurus schisticeps"
"5831","Pinarochroa sordida"
"5832","Pinarornis plumosus"
"5833","Pogonocichla stellata"
"5834","Saxicola caprata"
"5835","Saxicola dacotiae"
"5836","Saxicola ferreus"
"5837","Saxicola gutturalis"
"5838","Saxicola insignis"
"5839","Saxicola jerdoni"
"5840","Saxicola leucurus"
"5841","Saxicola macrorhynchus"
"5842","Saxicola rubetra"
"5843","Saxicola tectes"
"5844","Saxicola torquatus"
"5845","Saxicoloides fulicatus"
"5846","Sheppardia aequatorialis"
"5847","Sheppardia aurantiithorax"
"5848","Sheppardia bocagei"
"5849","Sheppardia cyornithopsis"
"5850","Sheppardia gabela"
"5851","Sheppardia gunningi"
"5852","Sheppardia lowei"
"5853","Sheppardia montana"
"5854","Sheppardia poensis"
"5855","Sheppardia polioptera"
"5856","Sheppardia sharpei"
"5857","Sholicola albiventris"
"5858","Sholicola major"
"5859","Stiphrornis erythrothorax"
"5860","Stiphrornis pyrrholaemus"
"5861","Stiphrornis xanthogaster"
"5862","Swynnertonia swynnertoni"
"5863","Tarsiger chrysaeus"
"5864","Tarsiger cyanurus"
"5865","Tarsiger hyperythrus"
"5866","Tarsiger indicus"
"5867","Tarsiger johnstoniae"
"5868","Tarsiger rufilatus"
"5869","Thamnolaea cinnamomeiventris"
"5870","Trichixos pyrropygus"
"5871","Tychaedon barbata"
"5872","Tychaedon coryphoeus"
"5873","Tychaedon leucosticta"
"5874","Tychaedon quadrivirgata"
"5875","Tychaedon signata"
"5876","Vauriella albigularis"
"5877","Vauriella goodfellowi"
"5878","Vauriella gularis"
"5879","Vauriella insignis"
"5880","Xenocopsychus ansorgei"
"5881","Aethopyga bella"
"5882","Aethopyga boltoni"
"5883","Aethopyga christinae"
"5884","Aethopyga duyvenbodei"
"5885","Aethopyga eximia"
"5886","Aethopyga flagrans"
"5887","Aethopyga gouldiae"
"5888","Aethopyga guimarasensis"
"5889","Aethopyga ignicauda"
"5890","Aethopyga latouchii"
"5891","Aethopyga linaraborae"
"5892","Aethopyga magnifica"
"5893","Aethopyga mystacalis"
"5894","Aethopyga nipalensis"
"5895","Aethopyga primigenia"
"5896","Aethopyga pulcherrima"
"5897","Aethopyga saturata"
"5898","Aethopyga shelleyi"
"5899","Aethopyga siparaja"
"5900","Aethopyga temminckii"
"5901","Aethopyga vigorsii"
"5902","Anabathmis hartlaubii"
"5903","Anabathmis newtonii"
"5904","Anabathmis reichenbachii"
"5905","Anthobaphes violacea"
"5906","Anthreptes anchietae"
"5907","Anthreptes aurantius"
"5908","Anthreptes gabonicus"
"5909","Anthreptes griseigularis"
"5910","Anthreptes longuemarei"
"5911","Anthreptes malacensis"
"5912","Anthreptes neglectus"
"5913","Anthreptes orientalis"
"5914","Anthreptes rectirostris"
"5915","Anthreptes reichenowi"
"5916","Anthreptes rhodolaemus"
"5917","Anthreptes rubritorques"
"5918","Anthreptes seimundi"
"5919","Anthreptes simplex"
"5920","Anthreptes tephrolaemus"
"5921","Arachnothera affinis"
"5922","Arachnothera chrysogenys"
"5923","Arachnothera clarae"
"5924","Arachnothera crassirostris"
"5925","Arachnothera dilutior"
"5926","Arachnothera flammifera"
"5927","Arachnothera flavigaster"
"5928","Arachnothera juliae"
"5929","Arachnothera longirostra"
"5930","Arachnothera magna"
"5931","Arachnothera modesta"
"5932","Arachnothera robusta"
"5933","Chalcomitra adelberti"
"5934","Chalcomitra amethystina"
"5935","Chalcomitra balfouri"
"5936","Chalcomitra fuliginosa"
"5937","Chalcomitra hunteri"
"5938","Chalcomitra rubescens"
"5939","Chalcomitra senegalensis"
"5940","Chalcoparia singalensis"
"5941","Cinnyris afer"
"5942","Cinnyris asiaticus"
"5943","Cinnyris batesi"
"5944","Cinnyris bifasciatus"
"5945","Cinnyris bouvieri"
"5946","Cinnyris buettikoferi"
"5947","Cinnyris chalcomelas"
"5948","Cinnyris chalybeus"
"5949","Cinnyris chloropygius"
"5950","Cinnyris coccinigastrus"
"5951","Cinnyris comorensis"
"5952","Cinnyris congensis"
"5953","Cinnyris coquerellii"
"5954","Cinnyris cupreus"
"5955","Cinnyris dussumieri"
"5956","Cinnyris erythrocercus"
"5957","Cinnyris fuelleborni"
"5958","Cinnyris fuscus"
"5959","Cinnyris gertrudis"
"5960","Cinnyris habessinicus"
"5961","Cinnyris hellmayri"
"5962","Cinnyris humbloti"
"5963","Cinnyris idenburgi"
"5964","Cinnyris johannae"
"5965","Cinnyris jugularis"
"5966","Cinnyris lotenius"
"5967","Cinnyris loveridgei"
"5968","Cinnyris ludovicensis"
"5969","Cinnyris manoensis"
"5970","Cinnyris mariquensis"
"5971","Cinnyris mediocris"
"5972","Cinnyris melanogastrus"
"5973","Cinnyris minullus"
"5974","Cinnyris moebii"
"5975","Cinnyris moreaui"
"5976","Cinnyris nectarinioides"
"5977","Cinnyris neergaardi"
"5978","Cinnyris notatus"
"5979","Cinnyris osea"
"5980","Cinnyris oustaleti"
"5981","Cinnyris pembae"
"5982","Cinnyris prigoginei"
"5983","Cinnyris pulchellus"
"5984","Cinnyris regius"
"5985","Cinnyris reichenowi"
"5986","Cinnyris rockefelleri"
"5987","Cinnyris rufipennis"
"5988","Cinnyris shelleyi"
"5989","Cinnyris solaris"
"5990","Cinnyris sovimanga"
"5991","Cinnyris stuhlmanni"
"5992","Cinnyris superbus"
"5993","Cinnyris talatala"
"5994","Cinnyris tsavoensis"
"5995","Cinnyris ursulae"
"5996","Cinnyris usambaricus"
"5997","Cinnyris venustus"
"5998","Cinnyris voeltzkowi"
"5999","Cyanomitra alinae"
"6000","Cyanomitra bannermani"
"6001","Cyanomitra cyanolaema"
"6002","Cyanomitra olivacea"
"6003","Cyanomitra oritis"
"6004","Cyanomitra verreauxii"
"6005","Cyanomitra verticalis"
"6006","Deleornis axillaris"
"6007","Deleornis fraseri"
"6008","Drepanorhynchus reichenowi"
"6009","Dreptes thomensis"
"6010","Hedydipna collaris"
"6011","Hedydipna metallica"
"6012","Hedydipna pallidigaster"
"6013","Hedydipna platura"
"6014","Kurochkinegramma hypogrammica"
"6015","Leptocoma aspasia"
"6016","Leptocoma brasiliana"
"6017","Leptocoma calcostetha"
"6018","Leptocoma juliae"
"6019","Leptocoma minima"
"6020","Leptocoma sperata"
"6021","Leptocoma zeylonica"
"6022","Nectarinia bocagii"
"6023","Nectarinia famosa"
"6024","Nectarinia johnstoni"
"6025","Nectarinia kilimensis"
"6026","Nectarinia purpureiventris"
"6027","Nectarinia tacazze"
"6028","Daphoenositta chrysoptera"
"6029","Daphoenositta miranda"
"6030","Daphoenositta papuensis"
"6031","Nesospingus speculiferus"
"6032","Nicator chloris"
"6033","Nicator gularis"
"6034","Nicator vireo"
"6035","Notiomystis cincta"
"6036","Aleadryas rufinucha"
"6037","Oreoica gutturalis"
"6038","Ornorectes cristatus"
"6039","Oriolus albiloris"
"6040","Oriolus auratus"
"6041","Oriolus bouroensis"
"6042","Oriolus brachyrynchus"
"6043","Oriolus chinensis"
"6044","Oriolus chlorocephalus"
"6045","Oriolus consanguineus"
"6046","Oriolus crassirostris"
"6047","Oriolus cruentus"
"6048","Oriolus decipiens"
"6049","Oriolus finschi"
"6050","Oriolus flavocinctus"
"6051","Oriolus forsteni"
"6052","Oriolus hosii"
"6053","Oriolus isabellae"
"6054","Oriolus kundoo"
"6055","Oriolus larvatus"
"6056","Oriolus melanotis"
"6057","Oriolus mellianus"
"6058","Oriolus monacha"
"6059","Oriolus nigripennis"
"6060","Oriolus oriolus"
"6061","Oriolus percivali"
"6062","Oriolus phaeochromus"
"6063","Oriolus sagittatus"
"6064","Oriolus steerii"
"6065","Oriolus szalayi"
"6066","Oriolus tenuirostris"
"6067","Oriolus traillii"
"6068","Oriolus xanthonotus"
"6069","Oriolus xanthornus"
"6070","Pitohui cerviniventris"
"6071","Pitohui dichrous"
"6072","Pitohui kirhocephalus"
"6073","Pitohui uropygialis"
"6074","Sphecotheres hypoleucus"
"6075","Sphecotheres vieilloti"
"6076","Sphecotheres viridis"
"6077","Orthonyx novaeguineae"
"6078","Orthonyx spaldingii"
"6079","Orthonyx temminckii"
"6080","Colluricincla boweri"
"6081","Colluricincla harmonica"
"6082","Colluricincla megarhyncha"
"6083","Colluricincla tenebrosa"
"6084","Colluricincla woodwardi"
"6085","Coracornis raveni"
"6086","Coracornis sanghirensis"
"6087","Melanorectes nigrescens"
"6088","Pachycephala albiventris"
"6089","Pachycephala arctitorquis"
"6090","Pachycephala aurea"
"6091","Pachycephala caledonica"
"6092","Pachycephala cinerea"
"6093","Pachycephala feminina"
"6094","Pachycephala flavifrons"
"6095","Pachycephala fulvotincta"
"6096","Pachycephala griseiceps"
"6097","Pachycephala griseonota"
"6098","Pachycephala homeyeri"
"6099","Pachycephala hyperythra"
"6100","Pachycephala hypoxantha"
"6101","Pachycephala implicata"
"6102","Pachycephala inornata"
"6103","Pachycephala jacquinoti"
"6104","Pachycephala lanioides"
"6105","Pachycephala leucogastra"
"6106","Pachycephala lorentzi"
"6107","Pachycephala melanura"
"6108","Pachycephala mentalis"
"6109","Pachycephala meyeri"
"6110","Pachycephala modesta"
"6111","Pachycephala monacha"
"6112","Pachycephala nudigula"
"6113","Pachycephala olivacea"
"6114","Pachycephala orioloides"
"6115","Pachycephala orpheus"
"6116","Pachycephala par"
"6117","Pachycephala pectoralis"
"6118","Pachycephala phaionota"
"6119","Pachycephala philippinensis"
"6120","Pachycephala richardsi"
"6121","Pachycephala rufiventris"
"6122","Pachycephala rufogularis"
"6123","Pachycephala schlegelii"
"6124","Pachycephala simplex"
"6125","Pachycephala soror"
"6126","Pachycephala sulfuriventer"
"6127","Pachycephala tenebrosa"
"6128","Pachycephala teysmanni"
"6129","Pachycephala vitiensis"
"6130","Pseudorectes ferrugineus"
"6131","Pseudorectes incertus"
"6132","Panurus biarmicus"
"6133","Astrapia mayeri"
"6134","Astrapia nigra"
"6135","Astrapia rothschildi"
"6136","Astrapia splendidissima"
"6137","Astrapia stephaniae"
"6138","Cicinnurus magnificus"
"6139","Cicinnurus regius"
"6140","Cicinnurus respublica"
"6141","Drepanornis albertisi"
"6142","Drepanornis bruijnii"
"6143","Epimachus fastosus"
"6144","Epimachus meyeri"
"6145","Lophorina feminina"
"6146","Lophorina intercedens"
"6147","Lophorina magnifica"
"6148","Lophorina minor"
"6149","Lophorina paradisea"
"6150","Lophorina superba"
"6151","Lophorina victoriae"
"6152","Lycocorax obiensis"
"6153","Lycocorax pyrrhopterus"
"6154","Manucodia ater"
"6155","Manucodia chalybatus"
"6156","Manucodia comrii"
"6157","Manucodia jobiensis"
"6158","Paradigalla brevicauda"
"6159","Paradigalla carunculata"
"6160","Paradisaea apoda"
"6161","Paradisaea decora"
"6162","Paradisaea guilielmi"
"6163","Paradisaea minor"
"6164","Paradisaea raggiana"
"6165","Paradisaea rubra"
"6166","Paradisornis rudolphi"
"6167","Parotia berlepschi"
"6168","Parotia carolae"
"6169","Parotia lawesii"
"6170","Parotia sefilata"
"6171","Parotia wahnesi"
"6172","Phonygammus keraudrenii"
"6173","Pteridophora alberti"
"6174","Seleucidis melanoleucus"
"6175","Semioptera wallacii"
"6176","Oreocharis arfaki"
"6177","Paramythia montium"
"6178","Paramythia olivacea"
"6179","Pardalotus punctatus"
"6180","Pardalotus quadragintus"
"6181","Pardalotus rubricatus"
"6182","Pardalotus striatus"
"6183","Baeolophus atricristatus"
"6184","Baeolophus bicolor"
"6185","Baeolophus inornatus"
"6186","Baeolophus ridgwayi"
"6187","Baeolophus wollweberi"
"6188","Cephalopyrus flammiceps"
"6189","Cyanistes caeruleus"
"6190","Cyanistes cyanus"
"6191","Cyanistes teneriffae"
"6192","Lophophanes cristatus"
"6193","Lophophanes dichrous"
"6194","Machlolophus holsti"
"6195","Machlolophus nuchalis"
"6196","Machlolophus spilonotus"
"6197","Machlolophus xanthogenys"
"6198","Melaniparus afer"
"6199","Melaniparus albiventris"
"6200","Melaniparus carpi"
"6201","Melaniparus cinerascens"
"6202","Melaniparus fasciiventer"
"6203","Melaniparus fringillinus"
"6204","Melaniparus funereus"
"6205","Melaniparus griseiventris"
"6206","Melaniparus guineensis"
"6207","Melaniparus leucomelas"
"6208","Melaniparus leuconotus"
"6209","Melaniparus niger"
"6210","Melaniparus pallidiventris"
"6211","Melaniparus rufiventris"
"6212","Melaniparus thruppi"
"6213","Melanochlora sultanea"
"6214","Pardaliparus amabilis"
"6215","Pardaliparus elegans"
"6216","Pardaliparus venustulus"
"6217","Parus major"
"6218","Parus monticolus"
"6219","Periparus ater"
"6220","Periparus rubidiventris"
"6221","Periparus rufonuchalis"
"6222","Poecile atricapillus"
"6223","Poecile carolinensis"
"6224","Poecile cinctus"
"6225","Poecile davidi"
"6226","Poecile gambeli"
"6227","Poecile hudsonicus"
"6228","Poecile hypermelaenus"
"6229","Poecile hyrcanus"
"6230","Poecile lugubris"
"6231","Poecile montanus"
"6232","Poecile palustris"
"6233","Poecile rufescens"
"6234","Poecile sclateri"
"6235","Poecile superciliosus"
"6236","Poecile weigoldicus"
"6237","Pseudopodoces humilis"
"6238","Sittiparus castaneoventris"
"6239","Sittiparus olivaceus"
"6240","Sittiparus owstoni"
"6241","Sittiparus semilarvatus"
"6242","Sittiparus varius"
"6243","Sylviparus modestus"
"6244","Basileuterus auricapilla"
"6245","Basileuterus belli"
"6246","Basileuterus cabanisi"
"6247","Basileuterus culicivorus"
"6248","Basileuterus griseiceps"
"6249","Basileuterus hypoleucus"
"6250","Basileuterus ignotus"
"6251","Basileuterus lachrymosus"
"6252","Basileuterus melanogenys"
"6253","Basileuterus rufifrons"
"6254","Basileuterus trifasciatus"
"6255","Basileuterus tristriatus"
"6256","Cardellina canadensis"
"6257","Cardellina pusilla"
"6258","Cardellina rubra"
"6259","Cardellina rubrifrons"
"6260","Cardellina versicolor"
"6261","Catharopeza bishopi"
"6262","Geothlypis aequinoctialis"
"6263","Geothlypis auricularis"
"6264","Geothlypis bairdi"
"6265","Geothlypis beldingi"
"6266","Geothlypis chiriquensis"
"6267","Geothlypis flavovelata"
"6268","Geothlypis formosa"
"6269","Geothlypis nelsoni"
"6270","Geothlypis philadelphia"
"6271","Geothlypis poliocephala"
"6272","Geothlypis rostrata"
"6273","Geothlypis semiflava"
"6274","Geothlypis speciosa"
"6275","Geothlypis tolmiei"
"6276","Geothlypis trichas"
"6277","Helmitheros vermivorum"
"6278","Leiothlypis celata"
"6279","Leiothlypis crissalis"
"6280","Leiothlypis luciae"
"6281","Leiothlypis peregrina"
"6282","Leiothlypis ruficapilla"
"6283","Leiothlypis virginiae"
"6284","Leucopeza semperi"
"6285","Limnothlypis swainsonii"
"6286","Mniotilta varia"
"6287","Myioborus albifacies"
"6288","Myioborus albifrons"
"6289","Myioborus brunniceps"
"6290","Myioborus cardonai"
"6291","Myioborus castaneocapilla"
"6292","Myioborus chrysops"
"6293","Myioborus flavivertex"
"6294","Myioborus melanocephalus"
"6295","Myioborus miniatus"
"6296","Myioborus ornatus"
"6297","Myioborus pariae"
"6298","Myioborus pictus"
"6299","Myioborus torquatus"
"6300","Myiothlypis basilica"
"6301","Myiothlypis bivittata"
"6302","Myiothlypis chlorophrys"
"6303","Myiothlypis chrysogaster"
"6304","Myiothlypis cinereicollis"
"6305","Myiothlypis conspicillata"
"6306","Myiothlypis coronata"
"6307","Myiothlypis euophrys"
"6308","Myiothlypis flaveola"
"6309","Myiothlypis fraseri"
"6310","Myiothlypis fulvicauda"
"6311","Myiothlypis leucoblephara"
"6312","Myiothlypis leucophrys"
"6313","Myiothlypis luteoviridis"
"6314","Myiothlypis mesoleuca"
"6315","Myiothlypis nigrocristata"
"6316","Myiothlypis rivularis"
"6317","Myiothlypis roraimae"
"6318","Myiothlypis signata"
"6319","Myiothlypis striaticeps"
"6320","Oporornis agilis"
"6321","Oreothlypis gutturalis"
"6322","Oreothlypis superciliosa"
"6323","Parkesia motacilla"
"6324","Parkesia noveboracensis"
"6325","Protonotaria citrea"
"6326","Seiurus aurocapilla"
"6327","Setophaga adelaidae"
"6328","Setophaga americana"
"6329","Setophaga angelae"
"6330","Setophaga auduboni"
"6331","Setophaga caerulescens"
"6332","Setophaga castanea"
"6333","Setophaga cerulea"
"6334","Setophaga chrysoparia"
"6335","Setophaga citrina"
"6336","Setophaga coronata"
"6337","Setophaga delicata"
"6338","Setophaga discolor"
"6339","Setophaga dominica"
"6340","Setophaga flavescens"
"6341","Setophaga fusca"
"6342","Setophaga graciae"
"6343","Setophaga graysoni"
"6344","Setophaga kirtlandii"
"6345","Setophaga magnolia"
"6346","Setophaga nigrescens"
"6347","Setophaga occidentalis"
"6348","Setophaga palmarum"
"6349","Setophaga pensylvanica"
"6350","Setophaga petechia"
"6351","Setophaga pharetra"
"6352","Setophaga pinus"
"6353","Setophaga pitiayumi"
"6354","Setophaga pityophila"
"6355","Setophaga plumbea"
"6356","Setophaga ruticilla"
"6357","Setophaga striata"
"6358","Setophaga subita"
"6359","Setophaga tigrina"
"6360","Setophaga townsendi"
"6361","Setophaga virens"
"6362","Setophaga vitellina"
"6363","Vermivora bachmanii"
"6364","Vermivora chrysoptera"
"6365","Vermivora cyanoptera"
"6366","Aimophila notosticta"
"6367","Aimophila rufescens"
"6368","Aimophila ruficeps"
"6369","Ammodramus aurifrons"
"6370","Ammodramus humeralis"
"6371","Ammodramus savannarum"
"6372","Ammospiza caudacuta"
"6373","Ammospiza leconteii"
"6374","Ammospiza maritima"
"6375","Ammospiza nelsoni"
"6376","Amphispiza bilineata"
"6377","Amphispiza quinquestriata"
"6378","Arremon abeillei"
"6379","Arremon assimilis"
"6380","Arremon atricapillus"
"6381","Arremon aurantiirostris"
"6382","Arremon axillaris"
"6383","Arremon basilicus"
"6384","Arremon brunneinucha"
"6385","Arremon castaneiceps"
"6386","Arremon costaricensis"
"6387","Arremon crassirostris"
"6388","Arremon dorbignii"
"6389","Arremon flavirostris"
"6390","Arremon franciscanus"
"6391","Arremon nigriceps"
"6392","Arremon perijanus"
"6393","Arremon phaeopleurus"
"6394","Arremon phygas"
"6395","Arremon schlegeli"
