"","x"
"1805","Myrmoderus loricatus"
"1806","Myrmoderus ruficauda"
"1807","Myrmoderus squamosus"
"1808","Myrmophylax atrothorax"
"1809","Myrmorchilus strigilatus"
"1810","Myrmornis stictoptera"
"1811","Myrmornis torquata"
"1812","Myrmotherula ambigua"
"1813","Myrmotherula assimilis"
"1814","Myrmotherula axillaris"
"1815","Myrmotherula behni"
"1816","Myrmotherula brachyura"
"1817","Myrmotherula cherriei"
"1818","Myrmotherula grisea"
"1819","Myrmotherula ignota"
"1820","Myrmotherula iheringi"
"1821","Myrmotherula klagesi"
"1822","Myrmotherula longicauda"
"1823","Myrmotherula longipennis"
"1824","Myrmotherula luctuosa"
"1825","Myrmotherula menetriesii"
"1826","Myrmotherula minor"
"1827","Myrmotherula multostriata"
"1828","Myrmotherula pacifica"
"1829","Myrmotherula schisticolor"
"1830","Myrmotherula sclateri"
"1831","Myrmotherula snowi"
"1832","Myrmotherula sunensis"
"1833","Myrmotherula surinamensis"
"1834","Myrmotherula unicolor"
"1835","Myrmotherula urosticta"
"1836","Neoctantes niger"
"1837","Oneillornis lunulatus"
"1838","Oneillornis salvini"
"1839","Percnostola arenarum"
"1840","Percnostola rufifrons"
"1841","Phaenostictus mcleannani"
"1842","Phlegopsis borbae"
"1843","Phlegopsis erythroptera"
"1844","Phlegopsis nigromaculata"
"1845","Pithys albifrons"
"1846","Pithys castaneus"
"1847","Poliocrania exsul"
"1848","Poliocrania maculifer"
"1849","Pygiptila stellaris"
"1850","Pyriglena atra"
"1851","Pyriglena leuconota"
"1852","Pyriglena leucoptera"
"1853","Rhegmatorhina berlepschi"
"1854","Rhegmatorhina cristata"
"1855","Rhegmatorhina gymnops"
"1856","Rhegmatorhina hoffmannsi"
"1857","Rhegmatorhina melanosticta"
"1858","Rhopias gularis"
"1859","Rhopornis ardesiacus"
"1860","Sakesphorus canadensis"
"1861","Sakesphorus cristatus"
"1862","Sakesphorus luctuosus"
"1863","Sakesphorus pulchellus"
"1864","Sciaphylax castanea"
"1865","Sciaphylax hemimelaena"
"1866","Sclateria naevia"
"1867","Sipia berlepschi"
"1868","Sipia laemosticta"
"1869","Sipia nigricauda"
"1870","Sipia palliata"
"1871","Taraba major"
"1872","Terenura maculata"
"1873","Terenura sicki"
"1874","Thamnistes aequatorialis"
"1875","Thamnistes anabatinus"
"1876","Thamnomanes ardesiacus"
"1877","Thamnomanes caesius"
"1878","Thamnomanes saturninus"
"1879","Thamnomanes schistogynus"
"1880","Thamnophilus aethiops"
"1881","Thamnophilus amazonicus"
"1882","Thamnophilus ambiguus"
"1883","Thamnophilus aroyae"
"1884","Thamnophilus atrinucha"
"1885","Thamnophilus bernardi"
"1886","Thamnophilus bridgesi"
"1887","Thamnophilus caerulescens"
"1888","Thamnophilus cryptoleucus"
"1889","Thamnophilus divisorius"
"1890","Thamnophilus doliatus"
"1891","Thamnophilus insignis"
"1892","Thamnophilus melanonotus"
"1893","Thamnophilus melanothorax"
"1894","Thamnophilus multistriatus"
"1895","Thamnophilus murinus"
"1896","Thamnophilus nigriceps"
"1897","Thamnophilus nigrocinereus"
"1898","Thamnophilus palliatus"
"1899","Thamnophilus pelzelni"
"1900","Thamnophilus praecox"
"1901","Thamnophilus punctatus"
"1902","Thamnophilus ruficapillus"
"1903","Thamnophilus schistaceus"
"1904","Thamnophilus shumbae"
"1905","Thamnophilus stictocephalus"
"1906","Thamnophilus sticturus"
"1907","Thamnophilus subfasciatus"
"1908","Thamnophilus tenuepunctatus"
"1909","Thamnophilus torquatus"
"1910","Thamnophilus unicolor"
"1911","Thamnophilus zarumae"
"1912","Willisornis nigrigula"
"1913","Willisornis poecilinotus"
"1914","Willisornis vidua"
"1915","Xenornis setifrons"
"1916","Acanthidops bairdi"
"1917","Anisognathus flavinucha"
"1918","Anisognathus igniventris"
"1919","Anisognathus lacrymosus"
"1920","Anisognathus lunulatus"
"1921","Anisognathus melanogenys"
"1922","Anisognathus notabilis"
"1923","Anisognathus somptuosus"
"1924","Asemospiza fuliginosa"
"1925","Asemospiza obscura"
"1926","Bangsia arcaei"
"1927","Bangsia aureocincta"
"1928","Bangsia edwardsi"
"1929","Bangsia flavovirens"
"1930","Bangsia melanochlamys"
"1931","Bangsia rothschildi"
"1932","Buthraupis montana"
"1933","Calochaetes coccineus"
"1934","Castanozoster thoracicus"
"1935","Catamblyrhynchus diadema"
"1936","Catamenia analis"
"1937","Catamenia homochroa"
"1938","Catamenia inornata"
"1939","Certhidea fusca"
"1940","Certhidea olivacea"
"1941","Charitospiza eucosma"
"1942","Chionodacryon speculiferum"
"1943","Chlorochrysa calliparaea"
"1944","Chlorochrysa fulgentissima"
"1945","Chlorochrysa nitidissima"
"1946","Chlorochrysa phoenicotis"
"1947","Chlorophanes spiza"
"1948","Chlorornis riefferii"
"1949","Chrysocorypha delatrii"
"1950","Chrysothlypis chrysomelas"
"1951","Chrysothlypis salmoni"
"1952","Cissopis leverianus"
"1953","Cnemathraupis aureodorsalis"
"1954","Cnemathraupis eximia"
"1955","Cnemoscopus chrysogaster"
"1956","Cnemoscopus rubrirostris"
"1957","Coereba flaveola"
"1958","Compsothraupis loricata"
"1959","Conirostrum albifrons"
"1960","Conirostrum bicolor"
"1961","Conirostrum binghami"
"1962","Conirostrum cinereum"
"1963","Conirostrum ferrugineiventre"
"1964","Conirostrum fraseri"
"1965","Conirostrum leucogenys"
"1966","Conirostrum margaritae"
"1967","Conirostrum rufum"
"1968","Conirostrum sitticolor"
"1969","Conirostrum speciosum"
"1970","Conirostrum tamarugense"
"1971","Conothraupis mesoleuca"
"1972","Conothraupis speculigera"
"1973","Corydospiza alaudina"
"1974","Corydospiza carbonaria"
"1975","Coryphaspiza melanotis"
"1976","Coryphospingus cucullatus"
"1977","Coryphospingus pileatus"
"1978","Creurgops dentatus"
"1979","Creurgops verticalis"
"1980","Cyanerpes caeruleus"
"1981","Cyanerpes cyaneus"
"1982","Cyanerpes lucidus"
"1983","Cyanerpes nitidus"
"1984","Cyanicterus cyanicterus"
"1985","Cypsnagra hirundinacea"
"1986","Dacnis albiventris"
"1987","Dacnis berlepschi"
"1988","Dacnis cayana"
"1989","Dacnis egregia"
"1990","Dacnis flaviventer"
"1991","Dacnis hartlaubi"
"1992","Dacnis lineata"
"1993","Dacnis nigripes"
"1994","Dacnis venusta"
"1995","Dacnis viguieri"
"1996","Diglossa albilatera"
"1997","Diglossa baritula"
"1998","Diglossa brunneiventris"
"1999","Diglossa caerulescens"
"2000","Diglossa carbonaria"
"2001","Diglossa cyanea"
"2002","Diglossa duidae"
"2003","Diglossa glauca"
"2004","Diglossa gloriosa"
"2005","Diglossa gloriosissima"
"2006","Diglossa humeralis"
"2007","Diglossa indigotica"
"2008","Diglossa lafresnayii"
"2009","Diglossa major"
"2010","Diglossa mystacalis"
"2011","Diglossa plumbea"
"2012","Diglossa sittoides"
"2013","Diglossa venezuelensis"
"2014","Diuca diuca"
"2015","Donacospiza albifrons"
"2016","Dubusia carrikeri"
"2017","Dubusia castaneoventris"
"2018","Dubusia stictocephala"
"2019","Dubusia taeniata"
"2020","Emberizoides duidae"
"2021","Emberizoides herbicola"
"2022","Emberizoides ypiranganus"
"2023","Embernagra longicauda"
"2024","Embernagra platensis"
"2025","Ephippiospingus dorsalis"
"2026","Ephippiospingus erythronotus"
"2027","Eucometis penicillata"
"2028","Euneornis campestris"
"2029","Geospiza acutirostris"
"2030","Geospiza conirostris"
"2031","Geospiza difficilis"
"2032","Geospiza fortis"
"2033","Geospiza fuliginosa"
"2034","Geospiza heliobates"
"2035","Geospiza magnirostris"
"2036","Geospiza pallida"
"2037","Geospiza parvula"
"2038","Geospiza pauper"
"2039","Geospiza propinqua"
"2040","Geospiza psittacula"
"2041","Geospiza scandens"
"2042","Geospiza septentrionalis"
"2043","Geospizopsis plebejus"
"2044","Geospizopsis unicolor"
"2045","Gubernatrix cristata"
"2046","Haplospiza unicolor"
"2047","Hemithraupis flavicollis"
"2048","Hemithraupis guira"
"2049","Hemithraupis ruficapilla"
"2050","Heterospingus rubrifrons"
"2051","Heterospingus xanthopygius"
"2052","Idiopsar brachyurus"
"2053","Incaspiza laeta"
"2054","Incaspiza ortizi"
"2055","Incaspiza personata"
"2056","Incaspiza pulchra"
"2057","Incaspiza watkinsi"
"2058","Iridophanes pulcherrimus"
"2059","Iridosornis analis"
"2060","Iridosornis jelskii"
"2061","Iridosornis porphyrocephalus"
"2062","Iridosornis reinhardti"
"2063","Iridosornis rufivertex"
"2064","Islerothraupis cristata"
"2065","Islerothraupis luctuosa"
"2066","Islerothraupis rufiventer"
"2067","Kleinothraupis atropileus"
"2068","Kleinothraupis auricularis"
"2069","Kleinothraupis calophrys"
"2070","Kleinothraupis parodii"
"2071","Kleinothraupis reyi"
"2072","Lanio aurantius"
"2073","Lanio fulvus"
"2074","Lanio leucothorax"
"2075","Lanio versicolor"
"2076","Lophospingus griseocristatus"
"2077","Lophospingus pusillus"
"2078","Loxigilla barbadensis"
"2079","Loxigilla noctis"
"2080","Loxipasser anoxanthus"
"2081","Maschalethraupis surinama"
"2082","Melanodera melanodera"
"2083","Melanodera xanthogramma"
"2084","Melanospiza bicolor"
"2085","Melanospiza richardsoni"
"2086","Microspingus alticola"
"2087","Microspingus cabanisi"
"2088","Microspingus cinereus"
"2089","Microspingus erythrophrys"
"2090","Microspingus lateralis"
"2091","Microspingus melanoleucus"
"2092","Microspingus pectoralis"
"2093","Microspingus torquatus"
"2094","Microspingus trifasciatus"
"2095","Nemosia pileata"
"2096","Nemosia rourei"
"2097","Neothraupis fasciata"
"2098","Nephelornis oneilli"
"2099","Nesospiza acunhae"
"2100","Nesospiza questi"
"2101","Nesospiza wilkinsi"
"2102","Orchesticus abeillei"
"2103","Parkerthraustes humeralis"
"2104","Paroaria baeri"
"2105","Paroaria capitata"
"2106","Paroaria coronata"
"2107","Paroaria dominicana"
"2108","Paroaria gularis"
"2109","Paroaria nigrogenis"
"2110","Phonipara canora"
"2111","Phrygilus atriceps"
"2112","Phrygilus gayi"
"2113","Phrygilus patagonicus"
"2114","Phrygilus punensis"
"2115","Piezorina cinerea"
"2116","Pinaroloxias inornata"
"2117","Pipraeidea bonariensis"
"2118","Pipraeidea darwinii"
"2119","Pipraeidea melanonota"
"2120","Platyspiza crassirostris"
"2121","Poospiza baeri"
"2122","Poospiza boliviana"
"2123","Poospiza garleppi"
"2124","Poospiza goeringi"
"2125","Poospiza hispaniolensis"
"2126","Poospiza nigrorufa"
"2127","Poospiza ornata"
"2128","Poospiza rubecula"
"2129","Poospiza rufosuperciliaris"
"2130","Poospiza whitii"
"2131","Poospizopsis caesar"
"2132","Poospizopsis hypocondria"
"2133","Porphyrospiza caerulescens"
"2134","Pseudosaltator rufiventris"
"2135","Pseudospingus verticalis"
"2136","Pseudospingus xanthophthalmus"
"2137","Pyrrhulagra nigra"
"2138","Pyrrhulagra portoricensis"
"2139","Pyrrhulagra taylori"
"2140","Pyrrhulagra violacea"
"2141","Ramphocelus bresilius"
"2142","Ramphocelus carbo"
"2143","Ramphocelus costaricensis"
"2144","Ramphocelus dimidiatus"
"2145","Ramphocelus flammigerus"
"2146","Ramphocelus icteronotus"
"2147","Ramphocelus melanogaster"
"2148","Ramphocelus nigrogularis"
"2149","Ramphocelus passerinii"
"2150","Ramphocelus sanguinolentus"
"2151","Rhodospingus cruentus"
"2152","Rhopospina fruticeti"
"2153","Rowettia goughensis"
"2154","Saltator albicollis"
"2155","Saltator atriceps"
"2156","Saltator atricollis"
"2157","Saltator atripennis"
"2158","Saltator aurantiirostris"
"2159","Saltator cinctus"
"2160","Saltator coerulescens"
"2161","Saltator fuliginosus"
"2162","Saltator grandis"
"2163","Saltator grossus"
"2164","Saltator maxillosus"
"2165","Saltator maximus"
"2166","Saltator multicolor"
"2167","Saltator nigriceps"
"2168","Saltator olivascens"
"2169","Saltator orenocensis"
"2170","Saltator similis"
"2171","Saltator striatipectus"
"2172","Schistochlamys melanopis"
"2173","Schistochlamys ruficapillus"
"2174","Sericossypha albocristata"
"2175","Sicalis auriventris"
"2176","Sicalis citrina"
"2177","Sicalis columbiana"
"2178","Sicalis flaveola"
"2179","Sicalis lebruni"
"2180","Sicalis lutea"
"2181","Sicalis luteocephala"
"2182","Sicalis luteola"
"2183","Sicalis mendozae"
"2184","Sicalis olivascens"
"2185","Sicalis raimondii"
"2186","Sicalis taczanowskii"
"2187","Sicalis uropigyalis"
"2188","Sphenopsis frontalis"
"2189","Sphenopsis melanotis"
"2190","Sphenopsis ochracea"
"2191","Sphenopsis piurae"
"2192","Spodiornis rusticus"
"2193","Sporathraupis cyanocephala"
"2194","Sporophila albogularis"
"2195","Sporophila americana"
"2196","Sporophila angolensis"
"2197","Sporophila ardesiaca"
"2198","Sporophila atrirostris"
"2199","Sporophila beltoni"
"2200","Sporophila bouvreuil"
"2201","Sporophila bouvronides"
"2202","Sporophila caerulescens"
"2203","Sporophila castaneiventris"
"2204","Sporophila cinnamomea"
"2205","Sporophila collaris"
"2206","Sporophila corvina"
"2207","Sporophila crassirostris"
"2208","Sporophila falcirostris"
"2209","Sporophila fringilloides"
"2210","Sporophila frontalis"
"2211","Sporophila funerea"
"2212","Sporophila hypochroma"
"2213","Sporophila hypoxantha"
"2214","Sporophila iberaensis"
"2215","Sporophila intermedia"
"2216","Sporophila leucoptera"
"2217","Sporophila lineola"
"2218","Sporophila luctuosa"
"2219","Sporophila maximiliani"
"2220","Sporophila melanogaster"
"2221","Sporophila minuta"
"2222","Sporophila morelleti"
"2223","Sporophila murallae"
"2224","Sporophila nigricollis"
"2225","Sporophila nigrorufa"
"2226","Sporophila nuttingi"
"2227","Sporophila ophthalmica"
"2228","Sporophila palustris"
"2229","Sporophila peruviana"
"2230","Sporophila pileata"
"2231","Sporophila plumbea"
"2232","Sporophila ruficollis"
"2233","Sporophila schistacea"
"2234","Sporophila simplex"
"2235","Sporophila telasco"
"2236","Sporophila torqueola"
"2237","Stephanophorus diadematus"
"2238","Tachyphonus coronatus"
"2239","Tachyphonus phoenicius"
"2240","Tachyphonus rufus"
"2241","Tangara abbas"
"2242","Tangara argentea"
"2243","Tangara argyrofenges"
"2244","Tangara arthus"
"2245","Tangara atrocoerulea"
"2246","Tangara aurulenta"
"2247","Tangara brasiliensis"
"2248","Tangara cabanisi"
"2249","Tangara callophrys"
"2250","Tangara cayana"
"2251","Tangara chilensis"
"2252","Tangara chrysotis"
"2253","Tangara cucullata"
"2254","Tangara cyanicollis"
"2255","Tangara cyanocephala"
"2256","Tangara cyanomelas"
"2257","Tangara cyanoptera"
"2258","Tangara cyanotis"
"2259","Tangara cyanoventris"
"2260","Tangara desmaresti"
"2261","Tangara dowii"
"2262","Tangara episcopus"
"2263","Tangara fastuosa"
"2264","Tangara flava"
"2265","Tangara florida"
"2266","Tangara fucosa"
"2267","Tangara fulvicervix"
"2268","Tangara glaucocolpa"
"2269","Tangara guttata"
"2270","Tangara gyrola"
"2271","Tangara heinei"
"2272","Tangara icterocephala"
"2273","Tangara inornata"
"2274","Tangara johannae"
"2275","Tangara labradorides"
"2276","Tangara larvata"
"2277","Tangara lavinia"
"2278","Tangara lunigera"
"2279","Tangara mexicana"
"2280","Tangara meyerdeschauenseei"
"2281","Tangara nigrocincta"
"2282","Tangara nigroviridis"
"2283","Tangara ornata"
"2284","Tangara palmarum"
"2285","Tangara palmeri"
"2286","Tangara parzudakii"
"2287","Tangara peruviana"
"2288","Tangara phillipsi"
"2289","Tangara preciosa"
"2290","Tangara punctata"
"2291","Tangara ruficervix"
"2292","Tangara rufigenis"
"2293","Tangara rufigula"
"2294","Tangara sayaca"
"2295","Tangara schrankii"
"2296","Tangara seledon"
"2297","Tangara varia"
"2298","Tangara vassorii"
"2299","Tangara velia"
"2300","Tangara versicolor"
"2301","Tangara viridicollis"
"2302","Tangara vitriolina"
"2303","Tangara whitelyi"
"2304","Tangara xanthocephala"
"2305","Tangara xanthogastra"
"2306","Tephrophilus wetmorei"
"2307","Tersina viridis"
"2308","Thlypopsis fulviceps"
"2309","Thlypopsis inornata"
"2310","Thlypopsis ornata"
"2311","Thlypopsis pectoralis"
"2312","Thlypopsis pyrrhocoma"
"2313","Thlypopsis ruficeps"
"2314","Thlypopsis sordida"
"2315","Thlypopsis superciliaris"
"2316","Tiaris olivaceus"
"2317","Trichothraupis melanops"
"2318","Urothraupis stolzmanni"
"2319","Volatinia jacarina"
"2320","Wetmorethraupis sterrhopteron"
"2321","Xenodacnis parina"
"2322","Xenodacnis petersi"
"2323","Xenospingus concolor"
"2324","Cyanoderma bicolor"
"2325","Cyanoderma chrysaeum"
"2326","Cyanoderma erythropterum"
"2327","Cyanoderma melanothorax"
"2328","Cyanoderma pyrrhops"
"2329","Cyanoderma ruficeps"
"2330","Cyanoderma rufifrons"
"2331","Dumetia hyperythra"
"2332","Erythrogenys erythrocnemis"
"2333","Erythrogenys erythrogenys"
"2334","Erythrogenys gravivox"
"2335","Erythrogenys hypoleucos"
"2336","Erythrogenys mcclellandi"
"2337","Erythrogenys swinhoei"
"2338","Macronus ptilosus"
"2339","Macronus striaticeps"
"2340","Mixornis bornensis"
"2341","Mixornis flavicollis"
"2342","Mixornis gularis"
"2343","Mixornis kelleyi"
"2344","Mixornis prillwitzi"
"2345","Pomatorhinus ferruginosus"
"2346","Pomatorhinus horsfieldii"
"2347","Pomatorhinus melanurus"
"2348","Pomatorhinus montanus"
"2349","Pomatorhinus musicus"
"2350","Pomatorhinus ochraceiceps"
"2351","Pomatorhinus phayrei"
"2352","Pomatorhinus ruficollis"
"2353","Pomatorhinus schisticeps"
"2354","Pomatorhinus superciliaris"
"2355","Rhopocichla atriceps"
"2356","Spelaeornis badeigularis"
"2357","Spelaeornis caudatus"
"2358","Spelaeornis chocolatinus"
"2359","Spelaeornis kinneari"
"2360","Spelaeornis longicaudatus"
"2361","Spelaeornis oatesi"
"2362","Spelaeornis reptatus"
"2363","Spelaeornis troglodytoides"
"2364","Stachyris grammiceps"
"2365","Stachyris herberti"
"2366","Stachyris humei"
"2367","Stachyris leucotis"
"2368","Stachyris maculata"
"2369","Stachyris nigriceps"
"2370","Stachyris nigricollis"
"2371","Stachyris nonggangensis"
"2372","Stachyris oglei"
"2373","Stachyris poliocephala"
"2374","Stachyris roberti"
"2375","Stachyris strialata"
"2376","Stachyris thoracica"
"2377","Timalia pileata"
"2378","Iodopleura fusca"
"2379","Iodopleura isabellae"
"2380","Iodopleura pipra"
"2381","Laniisoma buckleyi"
"2382","Laniisoma elegans"
"2383","Laniocera hypopyrra"
"2384","Laniocera rufescens"
"2385","Myiobius atricaudus"
"2386","Myiobius barbatus"
"2387","Myiobius sulphureipygius"
"2388","Myiobius villosus"
"2389","Onychorhynchus coronatus"
"2390","Onychorhynchus mexicanus"
"2391","Onychorhynchus occidentalis"
"2392","Onychorhynchus swainsoni"
"2393","Oxyruncus cristatus"
"2394","Pachyramphus aglaiae"
"2395","Pachyramphus albogriseus"
"2396","Pachyramphus castaneus"
"2397","Pachyramphus cinnamomeus"
"2398","Pachyramphus griseigularis"
"2399","Pachyramphus homochrous"
"2400","Pachyramphus major"
"2401","Pachyramphus marginatus"
"2402","Pachyramphus minor"
"2403","Pachyramphus niger"
"2404","Pachyramphus polychopterus"
"2405","Pachyramphus rufus"
"2406","Pachyramphus spodiurus"
"2407","Pachyramphus surinamus"
"2408","Pachyramphus uropygialis"
"2409","Pachyramphus validus"
"2410","Pachyramphus versicolor"
"2411","Pachyramphus viridis"
"2412","Pachyramphus xanthogenys"
"2413","Schiffornis aenea"
"2414","Schiffornis major"
"2415","Schiffornis olivacea"
"2416","Schiffornis stenorhyncha"
"2417","Schiffornis turdina"
"2418","Schiffornis veraepacis"
"2419","Schiffornis virescens"
"2420","Terenotriccus erythrurus"
"2421","Tityra braziliensis"
"2422","Tityra cayana"
"2423","Tityra inquisitor"
"2424","Tityra leucura"
"2425","Tityra semifasciata"
"2426","Xenopsaris albinucha"
"2427","Campylorhynchus albobrunneus"
"2428","Campylorhynchus brunneicapillus"
"2429","Campylorhynchus capistratus"
"2430","Campylorhynchus chiapensis"
"2431","Campylorhynchus fasciatus"
"2432","Campylorhynchus griseus"
"2433","Campylorhynchus gularis"
"2434","Campylorhynchus humilis"
"2435","Campylorhynchus jocosus"
"2436","Campylorhynchus megalopterus"
"2437","Campylorhynchus nuchalis"
"2438","Campylorhynchus rufinucha"
"2439","Campylorhynchus turdinus"
"2440","Campylorhynchus yucatanicus"
"2441","Campylorhynchus zonatus"
"2442","Cantorchilus griseus"
"2443","Cantorchilus guarayanus"
"2444","Cantorchilus leucopogon"
"2445","Cantorchilus leucotis"
"2446","Cantorchilus longirostris"
"2447","Cantorchilus modestus"
"2448","Cantorchilus nigricapillus"
"2449","Cantorchilus semibadius"
"2450","Cantorchilus superciliaris"
"2451","Cantorchilus thoracicus"
"2452","Cantorchilus zeledoni"
"2453","Catherpes mexicanus"
"2454","Cinnycerthia fulva"
"2455","Cinnycerthia olivascens"
"2456","Cinnycerthia peruana"
"2457","Cinnycerthia unirufa"
"2458","Cistothorus apolinari"
"2459","Cistothorus meridae"
"2460","Cistothorus palustris"
"2461","Cistothorus platensis"
"2462","Cistothorus stellaris"
"2463","Cyphorhinus arada"
"2464","Cyphorhinus dichrous"
"2465","Cyphorhinus phaeocephalus"
"2466","Cyphorhinus thoracicus"
"2467","Ferminia cerverai"
"2468","Henicorhina anachoreta"
"2469","Henicorhina leucophrys"
"2470","Henicorhina leucoptera"
"2471","Henicorhina leucosticta"
"2472","Henicorhina negreti"
"2473","Hylorchilus navai"
"2474","Hylorchilus sumichrasti"
"2475","Microcerculus bambla"
"2476","Microcerculus marginatus"
"2477","Microcerculus philomela"
"2478","Microcerculus ustulatus"
"2479","Odontorchilus branickii"
"2480","Odontorchilus cinereus"
"2481","Pheugopedius atrogularis"
"2482","Pheugopedius columbianus"
"2483","Pheugopedius coraya"
"2484","Pheugopedius eisenmanni"
"2485","Pheugopedius euophrys"
"2486","Pheugopedius fasciatoventris"
"2487","Pheugopedius felix"
"2488","Pheugopedius genibarbis"
"2489","Pheugopedius maculipectus"
"2490","Pheugopedius mystacalis"
"2491","Pheugopedius paucimaculatus"
"2492","Pheugopedius rutilus"
"2493","Pheugopedius schulenbergi"
"2494","Pheugopedius sclateri"
"2495","Pheugopedius spadix"
"2496","Salpinctes obsoletus"
"2497","Thryomanes bewickii"
"2498","Thryophilus nicefori"
"2499","Thryophilus pleurostictus"
"2500","Thryophilus rufalbus"
"2501","Thryophilus sernai"
"2502","Thryophilus sinaloa"
"2503","Thryorchilus browni"
"2504","Thryothorus albinucha"
"2505","Thryothorus ludovicianus"
"2506","Troglodytes aedon"
"2507","Troglodytes beani"
"2508","Troglodytes cobbi"
"2509","Troglodytes hiemalis"
"2510","Troglodytes monticola"
"2511","Troglodytes ochraceus"
"2512","Troglodytes pacificus"
"2513","Troglodytes rufociliatus"
"2514","Troglodytes rufulus"
"2515","Troglodytes sissonii"
"2516","Troglodytes solstitialis"
"2517","Troglodytes tanneri"
"2518","Troglodytes troglodytes"
"2519","Uropsila leucogastra"
"2520","Cataponera turdoides"
"2521","Catharus aurantiirostris"
"2522","Catharus bicknelli"
"2523","Catharus dryas"
"2524","Catharus frantzii"
"2525","Catharus fuscater"
"2526","Catharus fuscescens"
"2527","Catharus gracilirostris"
"2528","Catharus guttatus"
"2529","Catharus maculatus"
"2530","Catharus mexicanus"
"2531","Catharus minimus"
"2532","Catharus occidentalis"
"2533","Catharus swainsoni"
"2534","Catharus ustulatus"
"2535","Chlamydochaera jefferyi"
"2536","Cichlopsis chubbi"
"2537","Cichlopsis gularis"
"2538","Cichlopsis leucogenys"
"2539","Cichlopsis peruviana"
"2540","Cochoa azurea"
"2541","Cochoa beccarii"
"2542","Cochoa purpurea"
"2543","Cochoa viridis"
"2544","Entomodestes coracinus"
"2545","Entomodestes leucotis"
"2546","Geokichla camaronensis"
"2547","Geokichla cinerea"
"2548","Geokichla citrina"
"2549","Geokichla crossleyi"
"2550","Geokichla dohertyi"
"2551","Geokichla dumasi"
"2552","Geokichla erythronota"
"2553","Geokichla gurneyi"
"2554","Geokichla guttata"
"2555","Geokichla interpres"
"2556","Geokichla joiceyi"
"2557","Geokichla leucolaema"
"2558","Geokichla mendeni"
"2559","Geokichla oberlaenderi"
"2560","Geokichla peronii"
"2561","Geokichla piaggiae"
"2562","Geokichla princei"
"2563","Geokichla schistacea"
"2564","Geokichla sibirica"
"2565","Geokichla spiloptera"
"2566","Geokichla wardii"
"2567","Geomalia heinrichi"
"2568","Grandala coelicolor"
"2569","Hylocichla mustelina"
"2570","Ixoreus naevius"
"2571","Myadestes coloratus"
"2572","Myadestes elisabeth"
"2573","Myadestes genibarbis"
"2574","Myadestes lanaiensis"
"2575","Myadestes melanops"
"2576","Myadestes obscurus"
"2577","Myadestes occidentalis"
"2578","Myadestes palmeri"
"2579","Myadestes ralloides"
"2580","Myadestes townsendi"
"2581","Myadestes unicolor"
"2582","Neocossyphus poensis"
"2583","Neocossyphus rufus"
"2584","Otocichla mupinensis"
"2585","Psophocichla litsitsirupa"
"2586","Psophocichla simensis"
"2587","Ridgwayia pinicola"
"2588","Sialia currucoides"
"2589","Sialia mexicana"
"2590","Sialia sialis"
"2591","Stizorhina finschi"
"2592","Stizorhina fraseri"
"2593","Turdus abyssinicus"
"2594","Turdus albicollis"
"2595","Turdus albocinctus"
"2596","Turdus amaurochalinus"
"2597","Turdus anthracinus"
"2598","Turdus ardosiaceus"
"2599","Turdus arthuri"
"2600","Turdus assimilis"
"2601","Turdus atrogularis"
"2602","Turdus aurantius"
"2603","Turdus bewsheri"
"2604","Turdus boulboul"
"2605","Turdus cardis"
"2606","Turdus celaenops"
"2607","Turdus chiguanco"
"2608","Turdus chrysolaus"
"2609","Turdus confinis"
"2610","Turdus debilis"
"2611","Turdus dissimilis"
"2612","Turdus eremita"
"2613","Turdus eunomus"
"2614","Turdus falcklandii"
"2615","Turdus feae"
"2616","Turdus flavipes"
"2617","Turdus fulviventris"
"2618","Turdus fumigatus"
"2619","Turdus fuscater"
"2620","Turdus grayi"
"2621","Turdus haplochrous"
"2622","Turdus hauxwelli"
"2623","Turdus helleri"
"2624","Turdus hortulorum"
"2625","Turdus ignobilis"
"2626","Turdus iliacus"
"2627","Turdus infuscatus"
"2628","Turdus jamaicensis"
"2629","Turdus kessleri"
"2630","Turdus lawrencii"
"2631","Turdus leucomelas"
"2632","Turdus leucops"
"2633","Turdus lherminieri"
"2634","Turdus libonyana"
"2635","Turdus ludoviciae"
"2636","Turdus maculirostris"
"2637","Turdus mandarinus"
"2638","Turdus maranonicus"
"2639","Turdus maximus"
"2640","Turdus menachensis"
"2641","Turdus merula"
"2642","Turdus migratorius"
"2643","Turdus naumanni"
"2644","Turdus nigrescens"
"2645","Turdus nigriceps"
"2646","Turdus niveiceps"
"2647","Turdus nudigenis"
"2648","Turdus obscurus"
"2649","Turdus obsoletus"
"2650","Turdus olivaceofuscus"
"2651","Turdus olivaceus"
"2652","Turdus olivater"
"2653","Turdus pallidus"
"2654","Turdus pelios"
"2655","Turdus philomelos"
"2656","Turdus pilaris"
"2657","Turdus plebejus"
"2658","Turdus plumbeus"
"2659","Turdus poliocephalus"
"2660","Turdus reevei"
"2661","Turdus roehli"
"2662","Turdus rubripes"
"2663","Turdus rubrocanus"
"2664","Turdus ruficollis"
"2665","Turdus rufitorques"
"2666","Turdus rufiventris"
"2667","Turdus rufopalliatus"
"2668","Turdus sanchezorum"
"2669","Turdus serranus"
"2670","Turdus simillimus"
"2671","Turdus smithi"
"2672","Turdus subalaris"
"2673","Turdus swalesi"
"2674","Turdus tephronotus"
"2675","Turdus torquatus"
"2676","Turdus unicolor"
